Datetime,ap_total,rp_total,ap_TV,rp_TV,ap_washing-machine,rp_washing-machine,ap_rice-cooker,rp_rice-cooker,ap_water-purifier,rp_water-purifier,ap_microwave,rp_microwave,ap_kimchi-fridge,rp_kimchi-fridge,hour,temp_int,dew_point_int,humidity_int,condition_cat,wind_direction_cat,wind_speed_int,wind_gust_int,pressure_float,date,month,day
2016-12-11 17:00:00,450.67536801276486,-44.38421794966993,39.322118840797884,12.615039501273543,0.051058625451656424,5.936651974045262,0.23263385907990272,-0.009186624406894004,102.78891511558163,122.49002533023167,0.6082864263228869,-1.555022485384491,6.538533360760022,-1.088823023412365,17,37.0,37.0,24.0,Fair,W,1.0,0.0,30.29,2016-12-11,12,11
2016-12-11 18:00:00,310.2025895439413,-162.08316796440576,91.07978520086309,27.168575619773964,0.05004938531048846,5.989040664074851,0.23397196164485343,-0.009173825321879438,19.131546560890346,8.42377201362423,1.339340069466357,-1.4879978949583756,3.876976040405312,-2.187733439078361,18,32.0,32.0,38.0,Fair,NW,3.0,0.0,30.29,2016-12-11,12,11
2016-12-11 19:00:00,328.78727367151896,-144.92940202170152,8.682328082908514,4.194727252319507,0.04970138601960654,5.975448108778346,0.23930606281956945,-0.030423666910149146,21.77137613476248,-0.020226672905950944,31.45270725461197,7.783613473653037,7.209861334932473,-0.8255228047820823,19,30.0,30.0,47.0,Fair,NW,5.0,0.0,30.26,2016-12-11,12,11
2016-12-11 20:00:00,336.35522548583566,-161.42900719477896,20.555524046914226,7.42640720470874,0.05022597704598216,5.971821693796468,0.23333771649696664,-0.00875793665702375,24.015627489478696,-0.029535109864425955,0.5456076500662742,-1.5478208672599911,8.760368157718444,-0.22337297438577255,20,27.0,27.0,55.0,Fair,NW,5.0,0.0,30.26,2016-12-11,12,11
2016-12-11 21:00:00,271.05464117504636,-119.54759982873226,0.19615019437797843,1.792486543062232,0.04988951314380141,6.008602566752432,0.23560938143943194,-0.008959949046494982,35.57675741925804,24.878049661315057,0.4956804589053974,-1.5649889035170022,6.620538133372988,-1.086990494723448,21,25.0,25.0,54.0,Fair,NW,2.0,0.0,30.26,2016-12-11,12,11
2016-12-11 22:00:00,550.2236870860316,-55.29278243460708,0.19686116965225023,1.794040155050422,0.049643664732041196,6.011981231627342,0.23544292151707802,-0.00879759669545616,85.67457826769211,126.74826882716569,1.2473975745040922,-1.5409412428316032,6.526465643411809,-1.125157240965206,22,23.0,23.0,63.0,Fair,NNW,5.0,0.0,30.26,2016-12-11,12,11
2016-12-11 23:00:00,917.263128767235,-74.48367198946558,77.55582521716346,23.953016019253695,0.04989996440681054,5.988723515857807,261.3204951758834,-5.075803581484504,91.51341666509897,103.5800817618322,40.380058343278684,9.227508855675953,6.6116814641012915,-1.0819579540122088,23,25.0,25.0,64.0,Fair,N,1.0,0.0,30.26,2016-12-11,12,11
2016-12-12 00:00:00,527.986095732946,-165.3919892342471,28.289149135109767,9.963174754558164,0.050308052434456935,5.989069662921399,49.253726313428714,-0.08812906490732013,22.57219909230613,-0.018115974644618702,14.320807909814775,2.093343068680561,9.015476764843335,-0.11376194483401914,0,23.0,23.0,68.0,Fair,W,1.0,0.0,30.26,2016-12-12,12,12
2016-12-12 01:00:00,486.2978514283595,-173.49812559166872,86.07856872729788,26.939725914553996,0.05038570756934599,6.041666948753905,0.23604436090224967,-0.008524999999999998,24.063185346282783,-0.02303479695527295,0.5241180998873503,-1.562502816372486,6.524114709471421,-1.1374146249882486,1,23.0,23.0,68.0,Fair,NNW,3.0,0.0,30.26,2016-12-12,12,12
2016-12-12 02:00:00,395.29920942388947,-137.27797601393956,73.79178232395928,22.330710796339183,0.04956563971534407,5.98753848427902,0.23353597488545422,-0.008878966570507331,34.41546392407677,20.217526161928554,0.4959181571701806,-1.5460366968620356,7.43805695389357,-0.7262790403774363,2,25.0,25.0,69.0,Fair,NNW,8.0,0.0,30.29,2016-12-12,12,12
2016-12-12 03:00:00,399.78916182987905,-11.10006898214241,0.19256133197416408,1.7580731679691943,0.04922897196260116,5.910147445785661,0.23242308556029193,-0.009036155400853401,85.71728385857907,124.12137670845986,1.3701132366623465,-1.4436106383461376,11.272621367943454,0.7825088696277281,3,23.0,23.0,68.0,Fair,NW,2.0,0.0,30.26,2016-12-12,12,12
2016-12-12 04:00:00,431.06039121174894,-23.891339349101386,42.025599254774086,13.569996273870569,0.049652090341179476,5.964439404132814,0.23282003814651991,-0.009420322375556222,101.30304843735279,121.54117590406837,1.6791818232903186,-1.4736079944555858,6.783484374999816,-1.011576995481935,4,25.0,25.0,69.0,Fair,NNE,1.0,0.0,30.26,2016-12-12,12,12
2016-12-12 05:00:00,298.5554834824843,-155.4707563040773,93.34088273847536,27.21318340137088,0.049710878950417134,5.97918758293299,0.23338033193150537,-0.008995756984079228,11.544598733038566,0.038530624484584934,0.6665971624302865,-1.524531875865674,6.6706180460438365,-1.0684470045218069,5,25.0,25.0,59.0,Fair,SSE,1.0,0.0,30.26,2016-12-12,12,12
2016-12-12 06:00:00,220.22370036000183,-126.55052302699104,1.3286131427926835,2.1083502119200563,0.04994740104822117,5.996902297447153,0.23469220681902994,-0.009029973772948573,23.720644611375636,-0.02365317247710324,0.49617294617032154,-1.5552727170279226,9.236164265507655,-0.05506191805459952,6,23.0,23.0,68.0,Fair,SW,3.0,0.0,30.23,2016-12-12,12,12
2016-12-12 07:00:00,214.70817346011822,-131.10091734786752,0.1975559599977321,1.791542675948016,0.04991866406191207,6.0074134044630565,0.23534578146611046,-0.00883630518485286,21.873142557689377,-0.017923490108746703,0.4958249587520607,-1.563470263986794,6.574461804901734,-1.1213179097172252,7,25.0,25.0,64.0,Fair,NE,2.0,0.0,30.23,2016-12-12,12,12
2016-12-12 08:00:00,359.1357455456554,-108.7629896065335,0.19215644734982223,1.749596473175531,0.04953659374178722,5.86207320768436,0.22944838026036213,-0.009642749016045917,33.77263302492633,22.40200577754435,0.4949936518812593,-1.525323149472983,7.1596170229947536,-0.846255829447018,8,27.0,27.0,64.0,Fair,NW,3.0,0.0,30.23,2016-12-12,12,12
2016-12-12 09:00:00,315.15999272510237,-7.622369191740184,0.19175993101249078,1.7528138649869758,0.04998315206199978,5.8743641775397535,0.23024982702843214,-0.008771060455896873,92.62412907833382,123.04877819124859,0.49531114163671663,-1.531445533748537,7.154573793258566,-0.8749686585091088,9,30.0,30.0,64.0,Mostly Cloudy,NNE,3.0,0.0,30.23,2016-12-12,12,12
2016-12-12 10:00:00,302.4060510120859,-17.638783643508543,0.19261777150915646,1.7604184297132062,0.049809306159148144,5.900197624756652,0.2315327183248752,-0.00827042907131222,83.55800750179174,108.86016549175986,0.4962225388018343,-1.5393128139761327,9.764156576826547,0.16287063762793438,10,34.0,34.0,48.0,Fair,NNE,6.0,0.0,30.23,2016-12-12,12,12
2016-12-12 11:00:00,266.7310663700415,-132.11638097886674,0.1915244917425558,1.7511897057998165,0.04959829043807489,5.8662106585187805,0.2306845599925113,-0.008574955578415791,21.119752087775034,-0.020686814215638512,0.4956131260794551,-1.5341745513253688,6.550946583757619,-1.0856068324842811,11,39.0,39.0,36.0,Fair,NE,3.0,0.0,30.23,2016-12-12,12,12
2016-12-12 12:00:00,235.1325832742742,-129.50064082957212,0.19146680458904025,1.745687981944691,0.04956647453108121,5.848487636356674,0.22913782726450818,-0.009065791453505655,12.106939937801107,0.022905878826477134,0.4952612318432653,-1.529122095860039,6.611311763277182,-1.0569830565466762,12,39.0,39.0,39.0,Mostly Cloudy,NNW,6.0,0.0,30.2,2016-12-12,12,12
2016-12-12 13:00:00,293.87264940793096,-151.70740081166642,0.194968699628881,1.7804095288076078,0.05067477626532267,5.963005377152838,0.23402107754733328,-0.008802412082957546,22.295280086869596,-0.026333969894414447,0.4962155037020495,-1.5584326153615975,9.631503954313882,0.0815069599684515,13,39.0,39.0,36.0,Mostly Cloudy,N,6.0,0.0,30.17,2016-12-12,12,12
2016-12-12 14:00:00,190.76427819186438,-137.83186654058758,0.19472520056982778,1.7739531003973756,0.05049789884436506,5.945166028815943,0.23272036957374728,-0.009053247797706929,11.83983644291309,0.024181933866042372,0.49597380174905303,-1.554790376459094,6.640639302646659,-1.0848962183148723,14,41.0,41.0,31.0,Mostly Cloudy,NNE,5.0,0.0,30.14,2016-12-12,12,12
2016-12-12 15:00:00,461.11594519318794,-34.442276576256724,0.19394600726823605,1.764061953198597,0.05015956935499179,5.917416129962622,0.2393010142221993,-0.03609072188756585,87.1731569168299,117.93114469601343,40.23487486585963,9.306713935305918,6.703531279465711,-1.0421069140031223,15,43.0,43.0,29.0,Mostly Cloudy,N,3.0,0.0,30.12,2016-12-12,12,12
2016-12-12 16:00:00,548.6342120776935,-43.50877616960166,0.19713155875581326,1.7848145743571864,0.05040345708878509,5.97839417055235,0.23414672550200685,-0.009750014579242966,102.21528959284932,124.03042870419908,1.0624824097226166,-1.5447194278071208,6.994157857368285,-0.9601964342063788,16,43.0,43.0,31.0,Mostly Cloudy,NNW,3.0,0.0,30.12,2016-12-12,12,12
2016-12-12 17:00:00,433.84906873490945,-146.91450102173454,50.149525852379,15.95458467590855,0.05023525419894802,6.021976474580111,0.23554129370038163,-0.009659779691868825,45.28065342560789,31.285667585679366,1.1219336985478947,-1.4932304603954822,9.28463761037009,-0.04847755025361721,17,41.0,41.0,33.0,Mostly Cloudy,NNW,5.0,0.0,30.12,2016-12-12,12,12
2016-12-12 18:00:00,348.4424721740621,-163.47529037790937,46.45242219927938,14.899857263593486,0.04919400011277859,6.027465085242837,2.977260477633524,-0.2853010143591059,24.318179031385366,-0.034336342735379985,0.47907855354553347,-1.5775189654198438,6.661147765677474,-1.1097072850168863,18,41.0,41.0,36.0,Mostly Cloudy,N,3.0,0.0,30.12,2016-12-12,12,12
2016-12-12 19:00:00,204.3938805776473,-139.41664831396187,0.19999343376543985,1.808885053374114,0.04905056158671582,6.072205777393654,0.23796886429709857,-0.009514958266904162,22.8823245202248,-0.02564333195629161,0.4790280472414185,-1.5881384090866175,9.563854502511695,0.044236897353236014,19,41.0,41.0,39.0,Mostly Cloudy,NNW,6.0,0.0,30.14,2016-12-12,12,12
2016-12-12 20:00:00,208.37416407061252,-102.67557150274341,0.19705380687873936,1.7826679010267594,0.0484839091472664,5.978245505269663,0.23392490955781053,-0.009540572456840745,28.5027597077754,31.514001661223627,0.4786736719862105,-1.5626232486701037,6.9923248222425185,-0.9437797122113221,20,39.0,39.0,45.0,Mostly Cloudy,NNW,1.0,0.0,30.12,2016-12-12,12,12
2016-12-12 21:00:00,268.5741034527466,-15.17511147765809,0.19687146199711555,1.7873460261152074,0.0487936912299086,5.992686659423839,0.23481091807697527,-0.00950726374120105,96.53340298507351,125.82718670796928,0.4787809520220017,-1.5691866731994069,6.530701210400508,-1.1427534742976504,21,37.0,37.0,52.0,Mostly Cloudy,NW,2.0,0.0,30.12,2016-12-12,12,12
2016-12-12 22:00:00,502.12525963428885,-54.95481250695433,0.19867263935223817,1.8032975971811127,0.048659735880863565,6.043972464175202,0.23629035586320069,-0.009444913426004063,80.20374409264856,104.89409900064875,1.1860311633830234,-1.6145166304592036,9.979180177653319,0.20630537634407586,22,37.0,37.0,52.0,Mostly Cloudy,NW,2.0,0.0,30.12,2016-12-12,12,12
2016-12-12 23:00:00,433.5357886924097,-161.81465756220607,15.671912024673405,6.381535524880238,0.04881975050421918,6.038756629565778,0.23628862306883883,-0.009722138893055243,22.68263540748714,-0.02655899060725031,2.0204296493730753,-1.5678134619715998,6.805685870927799,-1.0529732612315883,23,37.0,37.0,56.0,Fair,NNW,8.0,0.0,30.12,2016-12-12,12,12
2016-12-13 00:00:00,492.2164790563778,-172.12121092226187,83.25630040813299,24.537900175983854,0.049057208152254096,5.980971639442668,0.23389568082676157,-0.010242824780484001,26.409151945445362,-0.037689814728086954,2.1425609665150325,-1.429630472071017,9.841513455651699,0.1837142481549015,0,34.0,34.0,60.0,Fair,NNW,7.0,0.0,30.12,2016-12-13,12,13
2016-12-13 01:00:00,640.8767982277282,-194.4775557079816,87.68919071894446,26.68608460154413,0.04875481794708508,5.948608689144328,0.24047500747160033,-0.03799667513448708,21.766224526140913,-0.013480005249446543,42.98974351763157,10.791417027579353,6.7979336921258,-1.0267196729611456,1,34.0,34.0,60.0,Fair,NNW,3.0,0.0,30.12,2016-12-13,12,13
2016-12-13 02:00:00,569.0273830978572,-76.38883561389926,87.51886502433301,26.463707461901485,0.04823903013094509,5.920531074290564,0.2320554909390989,-0.009039882940006776,77.62871902915917,100.31559900368977,0.4875578449586241,-1.5313636960723642,6.733676622232183,-1.0212111667322934,2,32.0,32.0,64.0,Fair,N,5.0,0.0,30.12,2016-12-13,12,13
2016-12-13 03:00:00,552.6409349804983,-34.74688036410956,9.303529136305745,4.395029314252167,0.049030558876268976,5.952552301255359,0.24042235327154357,-0.03533670317326282,90.51693975632173,123.53207633243896,41.400681698904314,10.59818825910908,7.9433442598386845,-0.5433701088279778,3,30.0,30.0,69.0,Fair,N,5.0,0.0,30.12,2016-12-13,12,13
2016-12-13 04:00:00,437.07681862035435,-91.6065584993883,0.19563441141808183,1.7793512785499355,0.04885800672312888,5.964236699280961,0.23318043445579603,-0.00955877931449177,64.28671182986903,31.871388107875354,1.0059199924875883,-1.4460905249319127,8.983300249068613,-0.15116931028670655,4,32.0,32.0,69.0,Partly Cloudy,CALM,0.0,0.0,30.12,2016-12-13,12,13
2016-12-13 05:00:00,329.95500009266664,-147.0091674852209,40.37783642397781,12.575180094875485,0.049078779462541584,5.98388436420957,0.23342915926306168,-0.009186757691947935,14.039832833583002,0.02763811844077343,0.675803196596318,-1.5191756245411043,6.653884086296187,-1.0725281891302545,5,32.0,32.0,75.0,Partly Cloudy,NNE,1.0,0.0,30.12,2016-12-13,12,13
2016-12-13 06:00:00,471.3151764072691,-146.74965813552294,72.96068893922758,21.898913363535318,0.04885269121812765,5.969159017941428,0.23315297525012368,-0.00946663657564124,24.529238080921257,-0.025309013036783935,0.6287421904403472,-1.5280329318780588,9.768428409090841,0.17174526515152852,6,34.0,34.0,70.0,Mostly Cloudy,NW,1.0,0.0,30.09,2016-12-13,12,13
2016-12-13 07:00:00,356.68457594713294,-81.0223399476549,0.1965502968553768,1.7834631880583927,0.04937999167265789,5.984165373405598,0.2341632132610693,-0.009051735453505617,50.9595363009067,54.44256225155628,0.6283027514355725,-1.5372345360342634,6.631047756009036,-1.0997775619595616,7,36.0,36.0,65.0,Haze,NW,3.0,0.0,30.09,2016-12-13,12,13
2016-12-13 08:00:00,350.3965698062758,-1.1596390930008404,0.19824435395692566,1.8049164875768295,0.05003431400123782,6.045070971854927,0.23646455539275718,-0.009033021525977548,88.51430389235597,126.83866250632441,0.6274397805418784,-1.5494785990755602,6.69851602402171,-1.1007346915866858,8,36.0,36.0,70.0,Haze,NW,5.0,0.0,30.12,2016-12-13,12,13
2016-12-13 09:00:00,307.7384672174027,-54.76684920753568,0.19839078084789327,1.8060151774142277,0.049904150364115836,6.04573469120303,0.2361797837047549,-0.009283264296290648,74.40830301105744,81.42431784219016,0.6277122699041139,-1.5617187998423514,6.699898908587142,-1.0879862216148222,9,37.0,37.0,60.0,Mostly Cloudy,N,2.0,0.0,30.12,2016-12-13,12,13
2016-12-13 10:00:00,262.19528134107964,-131.79408636085316,0.19896169525275323,1.8085624917811385,0.05021837405663871,6.056452402301287,0.23633635768402833,-0.009650921335702882,11.741363030792426,0.03112191094514339,0.628446145782631,-1.5626601400172202,6.6756610967815,-1.1007476356024093,10,39.0,39.0,61.0,Mostly Cloudy,NNW,9.0,0.0,30.12,2016-12-13,12,13
2016-12-13 11:00:00,267.1834080317872,-135.50666084922483,0.19797707553027719,1.806203722873689,0.05068951952795807,6.0460968436825455,0.23611105892960468,-0.009123663892698126,21.296412528334134,-0.017392240975602435,0.6282126692583581,-1.5640278325539547,6.732598856193748,-1.0772525999886942,11,41.0,41.0,53.0,Partly Cloudy,NNW,9.0,0.0,30.09,2016-12-13,12,13
2016-12-13 12:00:00,268.38254281752336,-132.99718828467581,0.19769180229391917,1.8036524563083183,0.05080963702053658,6.034469383552527,0.23600238415106528,-0.009202444700940447,21.234470625548163,-0.017110128542381087,0.6283618270921377,-1.5602276383225344,6.45973582994067,-1.1823553912831541,12,43.0,43.0,49.0,Fair,N,5.0,0.0,30.03,2016-12-13,12,13
2016-12-13 13:00:00,310.9939240905743,-132.19280605048297,0.19484057808017397,1.780308346923108,0.050484850743487776,5.957513136809341,0.23270713053909658,-0.009526317762615267,17.08291384425863,11.598207654555994,0.628192675159224,-1.5368404989384108,6.56472404570877,-1.099902186313563,13,45.0,45.0,46.0,Fair,NNW,7.0,0.0,30.03,2016-12-13,12,13
2016-12-13 14:00:00,360.7645243731942,-9.5818519899338,0.1947389422806579,1.780480338709997,0.0504099343955012,5.959110028116357,0.23241779641973412,-0.009300239682420703,90.48732516532584,125.88382940856917,0.6273656719212163,-1.5367993409967249,9.637720331221177,0.11152227144433227,14,45.0,45.0,43.0,Fair,NNW,8.0,0.0,30.0,2016-12-13,12,13
2016-12-13 15:00:00,587.9154938964977,-23.48347674679867,0.19195642592981765,1.7602947094103971,0.050315447947337354,5.8951047429717764,0.24015560769590946,-0.04442214922571782,103.2912839185572,121.6540171615668,51.02159257273,13.273623960448816,6.336383589624622,-1.1685582148225362,15,46.0,46.0,46.0,Fair,NW,10.0,0.0,30.0,2016-12-13,12,13
2016-12-13 16:00:00,422.0178743595991,-156.27765109552442,55.72288151358643,17.32382275524954,0.05065068688908721,5.924715622201537,0.23150489132503077,-0.009770659662745979,27.78177092898425,2.590808463421637,0.47592114410566366,-1.5491484755189,6.822206603271623,-0.9905567696336095,16,43.0,43.0,53.0,Fair,W,7.0,0.0,30.0,2016-12-13,12,13
2016-12-13 17:00:00,587.2429764001375,-183.69995031608812,36.18506393620051,11.814900146677497,0.05058081234860015,5.92958537547199,0.23190176604561968,-0.008834521898218874,23.561854489567512,-0.0248990760350149,0.4769886639978956,-1.5496617905645511,6.506663041235741,-1.1112085810189962,17,41.0,41.0,45.0,Fair,NNW,8.0,0.0,30.0,2016-12-13,12,13
2016-12-13 18:00:00,481.0530208545741,-163.61335304476827,62.57920040561842,19.064216743033192,0.050082978204141045,5.918456455216397,0.23079695001411432,-0.009413724936458511,16.87649570565863,0.011685481753734722,0.7378063508785149,-1.5486478046577892,6.575830258302136,-1.0621730009178354,18,39.0,39.0,45.0,Fair,NNW,9.0,0.0,30.0,2016-12-13,12,13
2016-12-13 19:00:00,470.5311367725855,-142.4925792568682,91.62933319516036,27.291709876775744,0.050100564738550096,5.951631175069074,0.23567878379893797,-0.023576236957251074,28.910286105073034,18.44846960953304,21.99042733437305,4.781704453669643,5.886983755660844,-1.3486654564509553,19,37.0,37.0,48.0,Fair,NNW,13.0,0.0,30.03,2016-12-13,12,13
2016-12-13 20:00:00,534.2533445368814,-57.810895602762734,94.89906110954674,27.3112616164462,0.050231399074403854,5.87579734312636,0.22921730329496334,-0.008939535929827186,90.85215062213513,123.34180914959347,1.3288715378429385,-1.398595126330186,6.583018425397467,-1.0520085935154702,20,34.0,34.0,52.0,Fair,NW,8.0,0.0,30.03,2016-12-13,12,13
2016-12-13 21:00:00,507.13494019316437,-49.90796972511123,41.77400565999172,13.266656296268817,0.050662704979689784,5.90814164284652,0.23818065823543932,-0.040310353885988866,85.40489813895493,92.45903105496413,67.78450868347586,11.04989430438855,6.712054134153274,-1.0071165966386482,21,32.0,32.0,51.0,Fair,NNW,9.0,0.0,30.03,2016-12-13,12,13
2016-12-13 22:00:00,437.2660362117036,-155.0925847725171,0.1949893134350593,1.7755721999325065,0.050893721619695555,5.953655758622144,0.23241701264300363,-0.00931618793560137,21.678153886601898,-0.01675211749019202,12.136867959302943,-1.5973117935794934,6.541944360788687,-1.095286477940081,22,30.0,30.0,55.0,Fair,NNW,9.0,0.0,30.03,2016-12-13,12,13
2016-12-13 23:00:00,498.60807081761806,-169.87060732827993,73.39532525737299,22.54500440677304,0.05042975485418743,5.935032423719997,0.23176530191014805,-0.009553233009344247,22.482177036196855,-0.017612368024137588,0.5817875856888277,-1.5277571602967293,6.713589853745728,-1.0153854343724964,23,28.0,28.0,59.0,Fair,NW,8.0,0.0,30.03,2016-12-13,12,13
2016-12-14 00:00:00,838.3219141533473,-152.37774182745054,84.70318436279058,25.407189472498313,0.05050466974232056,5.918151232136905,215.30307745686684,-4.346120217554395,34.26750867127831,23.085042278343256,10.650890920649175,1.6929326527559485,6.606220197930417,-1.0523946618683278,0,28.0,28.0,64.0,Fair,NW,8.0,0.0,30.03,2016-12-14,12,14
2016-12-14 01:00:00,557.8193853243381,-13.100707768920648,2.73203427287198,2.502542747448264,0.05096114251488113,5.968205368173044,0.2356821425888315,-0.016149049658177105,86.2514613428751,125.37215707693636,12.156253728822946,1.4917007185607019,11.619306145355717,0.9838726031241343,1,28.0,28.0,59.0,Fair,NW,8.0,0.0,30.03,2016-12-14,12,14
2016-12-14 02:00:00,629.8102181236162,-34.9729392715567,87.58480146231697,26.78839070116246,0.05098606323992288,5.9608009890605445,0.23449546453320821,-0.016914943564895563,104.32011151788194,123.04971500985647,12.074610504185756,1.6568744603371555,11.000641537740595,0.6632341303328777,2,27.0,27.0,59.0,Fair,NW,7.0,0.0,30.03,2016-12-14,12,14
2016-12-14 03:00:00,538.0018788373436,-119.29068594535487,39.23462189752298,12.10399981268215,0.05150070204998729,5.987579144434925,0.2457839193158998,-0.05551091817450572,23.916109702261522,4.340733727810367,69.10691961185351,18.36909889449857,11.407075027116129,0.8108579870591268,3,27.0,27.0,59.0,Fair,NW,7.0,0.0,30.03,2016-12-14,12,14
2016-12-14 04:00:00,530.1456952893212,-144.68529024480833,92.8884993716117,27.224680084785458,0.05112459213141839,5.967444398604908,0.23295075226613557,-0.009414073451079242,21.85649644194722,-0.012323970037460823,0.4981133209382736,-1.5447142562022327,7.694712122347908,-0.6768429042656927,4,27.0,27.0,59.0,Partly Cloudy,NW,7.0,0.0,30.03,2016-12-14,12,14
2016-12-14 05:00:00,378.99493077880805,-131.9108198762401,92.54174615930852,27.36553451949251,0.051866021557604294,6.039318525713938,0.23665023984409556,-0.009631427072402743,12.148299062284716,0.03941313547472333,0.4970201584143611,-1.5633496002102119,11.577955632231326,0.8473559360174147,5,28.0,28.0,55.0,Mostly Cloudy,NW,7.0,0.0,30.03,2016-12-14,12,14
2016-12-14 06:00:00,318.9550928703119,-124.23676993870653,50.22728002557968,15.744265247801103,0.051421767176719334,6.012865661565912,0.23546956963167248,-0.010514599432192046,20.995813352797473,-0.0033368895876658036,0.49542479134698464,-1.5563651334256334,7.170891796149906,-0.8844153093546617,6,25.0,25.0,59.0,Partly Cloudy,NW,5.0,0.0,30.03,2016-12-14,12,14
2016-12-14 07:00:00,321.3516506248813,12.11429602686073,0.1963142498171506,1.7861477300429258,0.05081551252762158,5.9890556533462584,0.23413130248145242,-0.009149565086417904,78.04100553505504,121.40736030574527,0.49613487735867634,-1.5540258961530533,3.1531255873394204,-2.4682930496560265,7,25.0,25.0,59.0,Partly Cloudy,NW,6.0,0.0,30.06,2016-12-14,12,14
2016-12-14 08:00:00,335.46741184976736,9.290139779763514,0.19423564236960922,1.7737035710245395,0.05116435931357171,5.939408410814568,0.23262998209741928,-0.008973146141524552,101.40466128240936,122.9711131448853,0.49561093006705,-1.5457163726261214,3.165954050648911,-2.4469627178552003,8,28.0,28.0,55.0,Mostly Cloudy,NW,7.0,0.0,30.06,2016-12-14,12,14
2016-12-14 09:00:00,256.53538819386284,-103.17879807246729,0.19348299651305256,1.7680030745004138,0.05131929129443532,5.918951332560924,0.23155670895088135,-0.008934400119919694,14.949590190021087,5.224242066835922,0.49629178704086263,-1.541606010580405,5.977130538153252,-1.301091214431302,9,30.0,30.0,47.0,Mostly Cloudy,NW,7.0,0.0,30.06,2016-12-14,12,14
2016-12-14 10:00:00,266.73076335023666,-113.848592071897,0.1936087493913496,1.7699968163601618,0.051317478434969456,5.922648242052424,0.23182028299227075,-0.009971625608358122,21.917360766226206,-0.020991206288164397,0.4965057936775867,-1.5490490118873443,7.387688052059681,-0.7170763085347788,10,30.0,30.0,47.0,Mostly Cloudy,NW,9.0,0.0,30.09,2016-12-14,12,14
2016-12-14 11:00:00,335.8633160295109,-124.90891987096303,0.19181438862380515,1.7608857704181666,0.051401886616234314,5.8948579434017265,0.2313843044796128,-0.008653493506979372,12.265565738322874,0.02659618020994932,0.49553431419079635,-1.5390701471286172,3.5056216165588903,-2.277418937904018,11,32.0,32.0,48.0,Mostly Cloudy,NW,9.0,0.0,30.09,2016-12-14,12,14
2016-12-14 12:00:00,280.0460350961734,-120.34315791424243,0.19254788019206945,1.758291634746565,0.05121012080637413,5.885481168418112,0.23044608274235295,-0.00906910165971214,23.030901679376274,-0.03007833339595451,0.4951916905928075,-1.542088423502033,3.985731568006588,-2.1058096593569378,12,30.0,30.0,51.0,Mostly Cloudy,NW,9.0,0.0,30.09,2016-12-14,12,14
2016-12-14 13:00:00,298.84263798081366,-23.426171742572187,0.1966019907944333,1.7848566777682133,0.051721326907147896,5.978004367798789,0.23384455706617405,-0.008762740074430128,58.94669132279516,89.1758106484439,0.4955898492368238,-1.565387208540121,3.7206182368653775,-2.23516736127984,13,32.0,32.0,51.0,Mostly Cloudy,NNW,8.0,0.0,30.09,2016-12-14,12,14
2016-12-14 14:00:00,479.2832933865136,-10.265258695853834,28.431077104288892,9.679415547993887,1.2291501565106544,5.792400142452917,0.23491742810065025,-0.02247790593169532,88.93498639544967,122.43653712634456,20.972029110229784,4.294059904213125,7.261982142856559,-0.7457787593984849,14,32.0,32.0,51.0,Mostly Cloudy,WNW,6.0,0.0,30.06,2016-12-14,12,14
2016-12-14 15:00:00,1057.3582411233544,-85.38654207879107,19.36100184134263,6.8143805193342954,538.049812315715,-22.09800691766875,0.2330861843335096,-0.017352215367357947,45.75139357188565,33.42408684715945,10.540364211596854,1.2224170919568722,3.70086729245075,-2.1912244018511404,15,34.0,34.0,48.0,Mostly Cloudy,NNW,8.0,0.0,30.06,2016-12-14,12,14
2016-12-14 16:00:00,970.0068833182023,-127.01943625226791,71.87900745353305,22.066533823946013,524.0257770422743,-21.50032477057298,0.23426485054861354,-0.017773174423004124,23.247083278585126,-0.029735355393312655,12.718547307517845,2.3621331871124305,3.3989514008432384,-2.3169987325249384,16,32.0,32.0,51.0,Mostly Cloudy,NW,7.0,0.0,30.06,2016-12-14,12,14
2016-12-14 17:00:00,412.3480321761537,-146.84632161325567,91.3765855306369,27.572295768039826,16.321502668296414,3.578539837093914,0.23558604938502545,-0.008890053728213828,24.963144925911305,-0.03549824128124634,1.6957969057664657,-1.5549888420065154,7.341827217696301,-0.7585201031312948,17,32.0,32.0,51.0,Mostly Cloudy,NW,6.0,0.0,30.09,2016-12-14,12,14
2016-12-14 18:00:00,606.0680368530313,-26.501493956695782,50.551997457146314,15.9090873735588,255.0102764726748,-21.19205548172179,0.2362284101599195,-0.008858513640639738,70.28779124213371,88.47102262511245,1.9221768911180819,-1.5138640191637893,3.5549292849925758,-2.3041072698020515,18,32.0,32.0,51.0,Mostly Cloudy,NW,7.0,0.0,30.09,2016-12-14,12,14
2016-12-14 19:00:00,322.56507644076044,8.909934396408248,0.1961102568910422,1.7795591599475078,0.052168379742106495,5.970548495608327,0.233640922017653,-0.008453075886843133,100.23317908540831,124.08184120542496,0.5658627780893932,-1.5400515984295962,4.418510235806966,-1.9079831806858962,19,30.0,30.0,47.0,Mostly Cloudy,NW,7.0,0.0,30.09,2016-12-14,12,14
